timestamp,amount,hour,location,fraud_label
2023-01-26 02:00:00,96.73513729560594,2,C,0
2023-01-06 23:00:00,157.43037181021714,23,B,0
2023-01-29 03:00:00,491.36552228521714,3,C,0
2023-01-09 05:00:00,449.5840273767628,5,B,0
2023-01-12 15:00:00,399.93840802368953,15,C,0
2023-01-13 05:00:00,186.4934142915188,5,C,0
2023-01-17 16:00:00,60.530695729606975,16,B,0
2023-01-06 02:00:00,165.8217027362133,2,A,0
2023-01-08 15:00:00,439.8962831566807,15,C,0
2023-01-09 10:00:00,89.19806990636074,10,B,0
2023-01-19 06:00:00,356.05869130668316,6,C,0
2023-01-11 06:00:00,219.81023267548403,6,A,0
2023-01-18 07:00:00,229.7383057693767,7,C,0
2023-01-27 04:00:00,27.97476941639297,4,B,0
2023-01-06 09:00:00,260.2661782630072,9,C,0
2023-01-17 18:00:00,257.57366249945,18,B,0
2023-01-24 07:00:00,313.9516801631977,7,B,0
2023-01-23 23:00:00,427.56893515608465,23,C,0
2023-01-10 03:00:00,426.1194711421472,3,C,0
2023-01-27 20:00:00,68.6834445914331,20,B,0
2023-01-23 11:00:00,73.28811342423253,11,A,0
2023-01-27 23:00:00,342.7601363807999,23,C,0
2023-01-25 19:00:00,242.24120372880745,19,C,0
2023-01-17 02:00:00,148.19694055994017,2,A,0
2023-01-29 14:00:00,290.09021784025094,14,A,0
2023-01-22 05:00:00,365.6025591102964,5,C,0
2023-01-12 03:00:00,354.21720115368356,3,C,0
2023-01-19 09:00:00,493.45339346557597,9,B,0
2023-01-21 16:00:00,295.99149480692734,16,C,0
2023-01-05 16:00:00,465.5518496478608,16,B,0
2023-01-10 16:00:00,292.68290346691595,16,C,0
2023-01-26 16:00:00,39.928200328883236,16,C,0
2023-01-16 13:00:00,344.6733189740149,13,B,0
2023-01-10 17:00:00,251.33366997124332,17,A,0
2023-01-29 06:00:00,485.04051230493076,6,A,0
2023-01-14 05:00:00,94.91421683471442,5,C,0
2023-01-18 02:00:00,166.4636824193033,2,A,0
2023-01-27 09:00:00,270.73560778000467,9,C,0
2023-01-15 22:00:00,470.7128182982292,22,B,0
2023-01-11 18:00:00,289.3299733437888,18,B,0
2023-01-12 18:00:00,194.03564679357257,18,A,0
2023-01-16 16:00:00,423.98890237503275,16,B,0
2023-01-17 00:00:00,370.18481146390405,0,B,0
2023-01-10 08:00:00,139.94916016404548,8,A,0
2023-01-29 01:00:00,267.0105808894248,1,C,0
2023-01-25 02:00:00,251.1369836089737,2,C,0
2023-01-20 16:00:00,31.148356855782296,16,A,0
2023-01-15 11:00:00,32.198964788301815,11,A,0
2023-01-22 01:00:00,89.68230027899673,1,C,0
2023-01-01 00:00:00,1574.1051408545788,17,C,1
2023-01-28 07:00:00,72.51434836982625,7,B,0
2023-01-27 14:00:00,141.92918316519666,14,A,0
2023-01-26 04:00:00,69.1115768392944,4,B,0
2023-01-24 04:00:00,75.66746194081396,4,C,0
2023-01-04 13:00:00,169.33982779310605,13,B,0
2023-01-11 02:00:00,458.2835512080198,2,C,0
2023-01-07 15:00:00,366.8260108198112,15,B,0
2023-01-22 20:00:00,420.7810653084575,20,C,0
2023-01-02 11:00:00,406.11470057706595,11,A,0
2023-01-23 12:00:00,477.485003356774,12,B,0
2023-01-08 02:00:00,342.00653730271836,2,B,0
2023-01-26 06:00:00,111.10352201883833,6,B,0
2023-01-25 22:00:00,104.22161921624868,22,A,0
2023-01-28 19:00:00,88.73387289718228,19,B,0
2023-01-04 23:00:00,251.95984221855147,23,C,0
2023-01-24 11:00:00,17.126886177262143,11,A,0
2023-01-11 00:00:00,470.82470633292803,0,C,0
2023-01-24 22:00:00,432.55821728590513,22,A,0
2023-01-20 04:00:00,67.5878609207814,4,B,0
2023-01-24 01:00:00,284.85960605233925,1,A,0
2023-01-26 21:00:00,112.58116843498804,21,B,0
2023-01-09 14:00:00,59.72105600435573,14,A,0
2023-01-17 08:00:00,192.28886203846375,8,B,0
2023-01-17 13:00:00,220.207073413759,13,B,0
2023-01-25 23:00:00,30.025621970574644,23,A,0
2023-01-10 01:00:00,375.78078850783186,1,A,0
2023-01-01 04:00:00,86.44913381679389,4,A,0
2023-01-27 08:00:00,260.7219466366764,8,C,0
2023-01-23 18:00:00,65.64322017781822,18,C,0
2023-01-05 02:00:00,22.455372104606642,2,B,0
2023-01-24 21:00:00,314.822483111658,21,C,0
2023-01-17 22:00:00,200.70882257973992,22,B,0
2023-01-21 22:00:00,161.6685319803006,22,B,0
2023-01-02 23:00:00,264.8333303771273,23,B,0
2023-01-02 08:00:00,41.87528056278696,8,B,0
2023-01-09 08:00:00,324.595506615601,8,B,0
2023-01-06 14:00:00,472.0257549171344,14,A,0
2023-01-02 03:00:00,261.9748748226697,3,C,0
2023-01-26 23:00:00,247.41626274360044,23,B,0
2023-01-10 14:00:00,399.45753873540775,14,B,0
2023-01-21 09:00:00,446.229254106549,9,A,0
2023-01-16 18:00:00,409.0895564685785,18,A,0
2023-01-13 00:00:00,150.40521354285937,0,A,0
2023-01-18 10:00:00,339.5340434777488,10,C,0
2023-01-17 07:00:00,212.18266168659898,7,C,0
2023-01-25 16:00:00,99.12124135558096,16,C,0
2023-01-21 18:00:00,487.4534557564216,18,A,0
2023-01-06 18:00:00,188.17850516585406,18,B,0
2023-01-03 14:00:00,416.0813794844454,14,B,0
2023-01-20 15:00:00,485.24062508674314,15,C,0
2023-01-06 08:00:00,13.406543960283445,8,C,0
2023-01-29 17:00:00,101.65143679318645,17,B,0
2023-01-22 16:00:00,301.1240505225462,16,C,0
2023-01-03 16:00:00,147.65790974681659,16,B,0
2023-01-01 14:00:00,99.09423393147931,14,B,0
2023-01-07 12:00:00,339.3464182288805,12,B,0
2023-01-02 16:00:00,69.79873507394163,16,C,0
2023-01-21 12:00:00,145.91677966075503,12,C,0
2023-01-16 19:00:00,148.10883963896597,19,A,0
2023-01-08 19:00:00,282.04839768373654,19,A,0
2023-01-10 00:00:00,169.44585209804117,0,A,0
2023-01-03 04:00:00,470.35448136645266,4,A,0
2023-01-15 01:00:00,354.7923510962116,1,A,0
2023-01-13 07:00:00,265.89919742685413,7,A,0
2023-01-11 11:00:00,198.69788701494338,11,B,0
2023-01-20 05:00:00,328.11304803687113,5,B,0
2023-01-19 23:00:00,251.38630110252097,23,C,0
2023-01-27 00:00:00,523.1532683962165,13,A,1
2023-01-12 05:00:00,153.86000368960174,5,C,0
2023-01-09 09:00:00,51.228582847573925,9,C,0
2023-01-07 17:00:00,319.82985699085395,17,B,0
2023-01-24 03:00:00,207.70660444407454,3,B,0
2023-01-17 17:00:00,452.2509242729877,17,A,0
2023-01-20 20:00:00,46.16031672034544,20,C,0
2023-01-05 09:00:00,132.15319228294874,9,A,0
2023-01-24 13:00:00,299.05966655877023,13,A,0
2023-01-17 05:00:00,405.34902224095936,5,C,0
2023-01-01 01:00:00,475.8500101408589,1,B,0
2023-01-28 14:00:00,306.8296614848747,14,A,0
2023-01-24 09:00:00,114.35243913936625,9,B,0
2023-01-04 08:00:00,432.9206786790408,8,A,0
2023-01-09 13:00:00,14.506555292148526,13,C,0
2023-01-02 10:00:00,483.1596962065341,10,B,0
2023-01-22 04:00:00,475.40195751304276,4,B,0
2023-01-18 19:00:00,444.9750495515669,19,A,0
2023-01-19 22:00:00,64.48676633001415,22,C,0
2023-01-16 06:00:00,480.98337627371797,6,B,0
2023-01-04 19:00:00,359.48994573926757,19,C,0
2023-01-15 03:00:00,57.93873871899073,3,B,0
2023-01-24 12:00:00,181.7879038152325,12,B,0
2023-01-15 09:00:00,311.7665480455861,9,B,0
2023-01-11 01:00:00,477.4250027312678,1,C,0
2023-01-01 13:00:00,114.04616423235531,13,B,0
2023-01-14 03:00:00,351.027360985912,3,C,0
2023-01-26 00:00:00,92.77818090536063,0,C,0
2023-01-17 03:00:00,96.94537645206418,3,C,0
2023-01-12 09:00:00,457.4878707526709,9,B,0
2023-01-07 22:00:00,167.18223183615055,22,B,0
2023-01-08 00:00:00,4467.367097466576,11,C,1
2023-01-27 22:00:00,300.86030224148385,22,A,0
2023-01-21 04:00:00,296.31401284231913,4,B,0
2023-01-29 20:00:00,258.729085555383,20,B,0
2023-01-22 00:00:00,345.51827455140085,0,A,0
2023-01-11 03:00:00,191.37776312516775,3,B,0
2023-01-24 14:00:00,202.19958209886883,14,A,0
2023-01-24 10:00:00,76.82202303751718,10,A,0
2023-01-08 21:00:00,128.50762254122134,21,B,0
2023-01-20 19:00:00,496.5527500984572,19,C,0
2023-01-22 06:00:00,310.573446008537,6,C,0
2023-01-03 10:00:00,32.16137156616365,10,A,0
2023-01-20 18:00:00,268.5735434522869,18,B,0
2023-01-24 08:00:00,354.99908636861954,8,A,0
2023-01-11 12:00:00,427.05696904325987,12,A,0
2023-01-01 21:00:00,78.3519917195005,21,A,0
2023-01-14 01:00:00,481.6977231921833,1,C,0
2023-01-20 03:00:00,68.22077897135524,3,B,0
2023-01-07 16:00:00,190.21373503243407,16,A,0
2023-01-12 12:00:00,401.16463769371984,12,C,0
2023-01-08 23:00:00,449.6357213971301,23,A,0
2023-01-17 01:00:00,403.7056558885758,1,B,0
2023-01-18 05:00:00,290.9845651804102,5,A,0
2023-01-21 11:00:00,313.864972922753,11,B,0
2023-01-15 07:00:00,222.58730812660679,7,B,0
2023-01-13 20:00:00,399.6412354366648,20,B,0
2023-01-28 13:00:00,493.39247190856,13,C,0
2023-01-06 10:00:00,214.5313915429017,10,C,0
2023-01-28 15:00:00,126.24112795063729,15,A,0
2023-01-05 03:00:00,62.86679922671918,3,A,0
2023-01-16 12:00:00,56.27705077040491,12,A,0
2023-01-04 15:00:00,322.40316096405445,15,C,0
2023-01-20 02:00:00,37.5886050841003,2,C,0
2023-01-14 18:00:00,184.42661253911817,18,C,0
2023-01-09 22:00:00,358.96781846029256,22,B,0
2023-01-20 10:00:00,149.99892227811176,10,A,0
2023-01-06 01:00:00,449.08473696251167,1,A,0
2023-01-26 14:00:00,438.05352581232086,14,B,0
2023-01-01 20:00:00,309.8079184139659,20,A,0
2023-01-24 00:00:00,976.253422228628,1,A,1
2023-01-03 23:00:00,107.37068395174448,23,C,0
2023-01-05 10:00:00,211.08763228745858,10,B,0
2023-01-12 06:00:00,406.5869661844717,6,B,0
2023-01-19 03:00:00,353.4748744149688,3,B,0
2023-01-05 06:00:00,164.03443072740006,6,A,0
